,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Concepte,Rang_soroll,Valor,Lloguer_mitja_mensual,Lloguer_mitja_m2
252,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,TOTAL_D,45-50 dB,16.89,1312.36,14.6
253,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,TOTAL_D,50-55 dB,9.52,1312.36,14.6
254,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,TOTAL_D,55-60 dB,17.88,1312.36,14.6
255,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,TOTAL_D,60-65 dB,17.62,1312.36,14.6
256,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,TOTAL_D,65-70 dB,12.19,1312.36,14.6
257,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,TOTAL_D,70-75 dB,15.35,1312.36,14.6
258,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,TOTAL_D,75-80 dB,0.8,1312.36,14.6
259,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,TOTAL_D,>=80 dB,0.0,1312.36,14.6
260,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,TOTAL_D,<40 dB,0.14,929.12,14.82
261,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,TOTAL_D,40-45 dB,9.46,929.12,14.82
262,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,TOTAL_D,45-50 dB,18.88,929.12,14.82
263,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,TOTAL_D,50-55 dB,11.39,929.12,14.82
264,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,TOTAL_D,55-60 dB,14.86,929.12,14.82
265,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,TOTAL_D,60-65 dB,19.86,929.12,14.82
266,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,TOTAL_D,65-70 dB,9.55,929.12,14.82
267,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,TOTAL_D,70-75 dB,15.38,929.12,14.82
268,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,TOTAL_D,75-80 dB,0.48,929.12,14.82
269,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,TOTAL_D,>=80 dB,0.0,929.12,14.82
270,6,Gràcia,28,Vallcarca i els Penitents,TOTAL_D,<40 dB,2.27,913.12,14.13
271,6,Gràcia,28,Vallcarca i els Penitents,TOTAL_D,40-45 dB,8.52,913.12,14.13
272,6,Gràcia,28,Vallcarca i els Penitents,TOTAL_D,45-50 dB,24.19,913.12,14.13
273,6,Gràcia,28,Vallcarca i els Penitents,TOTAL_D,50-55 dB,14.42,913.12,14.13
274,6,Gràcia,28,Vallcarca i els Penitents,TOTAL_D,55-60 dB,12.41,913.12,14.13
275,6,Gràcia,28,Vallcarca i els Penitents,TOTAL_D,60-65 dB,15.25,913.12,14.13
276,6,Gràcia,28,Vallcarca i els Penitents,TOTAL_D,65-70 dB,14.81,913.12,14.13
277,6,Gràcia,28,Vallcarca i els Penitents,TOTAL_D,70-75 dB,8.13,913.12,14.13
278,6,Gràcia,28,Vallcarca i els Penitents,TOTAL_D,75-80 dB,0.0,913.12,14.13
279,6,Gràcia,28,Vallcarca i els Penitents,TOTAL_D,>=80 dB,0.0,913.12,14.13
280,6,Gràcia,29,el Coll,TOTAL_D,<40 dB,3.82,724.93,12.41
281,6,Gràcia,29,el Coll,TOTAL_D,40-45 dB,14.84,724.93,12.41
282,6,Gràcia,29,el Coll,TOTAL_D,45-50 dB,11.15,724.93,12.41
283,6,Gràcia,29,el Coll,TOTAL_D,50-55 dB,9.85,724.93,12.41
284,6,Gràcia,29,el Coll,TOTAL_D,55-60 dB,21.8,724.93,12.41
285,6,Gràcia,29,el Coll,TOTAL_D,60-65 dB,14.31,724.93,12.41
286,6,Gràcia,29,el Coll,TOTAL_D,65-70 dB,14.0,724.93,12.41
287,6,Gràcia,29,el Coll,TOTAL_D,70-75 dB,10.23,724.93,12.41
288,6,Gràcia,29,el Coll,TOTAL_D,75-80 dB,0.0,724.93,12.41
289,6,Gràcia,29,el Coll,TOTAL_D,>=80 dB,0.0,724.93,12.41
290,6,Gràcia,30,la Salut,TOTAL_D,<40 dB,2.4,810.66,12.45
291,6,Gràcia,30,la Salut,TOTAL_D,40-45 dB,9.21,810.66,12.45
292,6,Gràcia,30,la Salut,TOTAL_D,45-50 dB,14.45,810.66,12.45
293,6,Gràcia,30,la Salut,TOTAL_D,50-55 dB,13.34,810.66,12.45
294,6,Gràcia,30,la Salut,TOTAL_D,55-60 dB,16.1,810.66,12.45
295,6,Gràcia,30,la Salut,TOTAL_D,60-65 dB,13.89,810.66,12.45
296,6,Gràcia,30,la Salut,TOTAL_D,65-70 dB,20.91,810.66,12.45
297,6,Gràcia,30,la Salut,TOTAL_D,70-75 dB,7.56,810.66,12.45
298,6,Gràcia,30,la Salut,TOTAL_D,75-80 dB,2.14,810.66,12.45
299,6,Gràcia,30,la Salut,TOTAL_D,>=80 dB,0.0,810.66,12.45
300,6,Gràcia,31,la Vila de Gràcia,TOTAL_D,<40 dB,2.95,859.36,15.0
301,6,Gràcia,31,la Vila de Gràcia,TOTAL_D,40-45 dB,25.94,859.36,15.0
302,6,Gràcia,31,la Vila de Gràcia,TOTAL_D,45-50 dB,6.81,859.36,15.0
303,6,Gràcia,31,la Vila de Gràcia,TOTAL_D,50-55 dB,10.85,859.36,15.0
304,6,Gràcia,31,la Vila de Gràcia,TOTAL_D,55-60 dB,17.72,859.36,15.0
305,6,Gràcia,31,la Vila de Gràcia,TOTAL_D,60-65 dB,17.46,859.36,15.0
306,6,Gràcia,31,la Vila de Gràcia,TOTAL_D,65-70 dB,13.31,859.36,15.0
307,6,Gràcia,31,la Vila de Gràcia,TOTAL_D,70-75 dB,4.27,859.36,15.0
308,6,Gràcia,31,la Vila de Gràcia,TOTAL_D,75-80 dB,0.69,859.36,15.0
309,6,Gràcia,31,la Vila de Gràcia,TOTAL_D,>=80 dB,0.0,859.36,15.0
310,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TOTAL_D,<40 dB,0.16,863.55,13.55
311,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TOTAL_D,40-45 dB,12.59,863.55,13.55
312,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TOTAL_D,45-50 dB,19.1,863.55,13.55
313,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TOTAL_D,50-55 dB,4.95,863.55,13.55
314,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TOTAL_D,55-60 dB,15.36,863.55,13.55
315,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TOTAL_D,60-65 dB,13.22,863.55,13.55
316,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TOTAL_D,65-70 dB,22.63,863.55,13.55
317,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TOTAL_D,70-75 dB,11.99,863.55,13.55
318,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TOTAL_D,75-80 dB,0.0,863.55,13.55
319,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TOTAL_D,>=80 dB,0.0,863.55,13.55
320,7,Horta-Guinardó,33,el Baix Guinardó,TOTAL_D,<40 dB,0.03,769.32,12.58
321,7,Horta-Guinardó,33,el Baix Guinardó,TOTAL_D,40-45 dB,15.39,769.32,12.58
322,7,Horta-Guinardó,33,el Baix Guinardó,TOTAL_D,45-50 dB,21.59,769.32,12.58
323,7,Horta-Guinardó,33,el Baix Guinardó,TOTAL_D,50-55 dB,2.09,769.32,12.58
324,7,Horta-Guinardó,33,el Baix Guinardó,TOTAL_D,55-60 dB,9.95,769.32,12.58
325,7,Horta-Guinardó,33,el Baix Guinardó,TOTAL_D,60-65 dB,10.28,769.32,12.58
326,7,Horta-Guinardó,33,el Baix Guinardó,TOTAL_D,65-70 dB,27.27,769.32,12.58
327,7,Horta-Guinardó,33,el Baix Guinardó,TOTAL_D,70-75 dB,13.4,769.32,12.58
328,7,Horta-Guinardó,33,el Baix Guinardó,TOTAL_D,75-80 dB,0.0,769.32,12.58
329,7,Horta-Guinardó,33,el Baix Guinardó,TOTAL_D,>=80 dB,0.0,769.32,12.58
330,7,Horta-Guinardó,34,Can Baró,TOTAL_D,<40 dB,21.39,684.79,12.39
331,7,Horta-Guinardó,34,Can Baró,TOTAL_D,40-45 dB,15.18,684.79,12.39
332,7,Horta-Guinardó,34,Can Baró,TOTAL_D,45-50 dB,5.33,684.79,12.39
333,7,Horta-Guinardó,34,Can Baró,TOTAL_D,50-55 dB,11.65,684.79,12.39
334,7,Horta-Guinardó,34,Can Baró,TOTAL_D,55-60 dB,27.34,684.79,12.39
335,7,Horta-Guinardó,34,Can Baró,TOTAL_D,60-65 dB,14.17,684.79,12.39
336,7,Horta-Guinardó,34,Can Baró,TOTAL_D,65-70 dB,4.94,684.79,12.39
337,7,Horta-Guinardó,34,Can Baró,TOTAL_D,70-75 dB,0.0,684.79,12.39
338,7,Horta-Guinardó,34,Can Baró,TOTAL_D,75-80 dB,0.0,684.79,12.39
339,7,Horta-Guinardó,34,Can Baró,TOTAL_D,>=80 dB,0.0,684.79,12.39
340,7,Horta-Guinardó,35,el Guinardó,TOTAL_D,<40 dB,2.51,735.92,12.29
341,7,Horta-Guinardó,35,el Guinardó,TOTAL_D,40-45 dB,23.78,735.92,12.29
342,7,Horta-Guinardó,35,el Guinardó,TOTAL_D,45-50 dB,12.1,735.92,12.29
343,7,Horta-Guinardó,35,el Guinardó,TOTAL_D,50-55 dB,9.18,735.92,12.29
344,7,Horta-Guinardó,35,el Guinardó,TOTAL_D,55-60 dB,20.13,735.92,12.29
345,7,Horta-Guinardó,35,el Guinardó,TOTAL_D,60-65 dB,16.9,735.92,12.29
346,7,Horta-Guinardó,35,el Guinardó,TOTAL_D,65-70 dB,8.86,735.92,12.29
347,7,Horta-Guinardó,35,el Guinardó,TOTAL_D,70-75 dB,6.54,735.92,12.29
348,7,Horta-Guinardó,35,el Guinardó,TOTAL_D,75-80 dB,0.0,735.92,12.29
349,7,Horta-Guinardó,35,el Guinardó,TOTAL_D,>=80 dB,0.0,735.92,12.29
350,7,Horta-Guinardó,36,la Font d'en Fargues,TOTAL_D,<40 dB,8.4,819.99,13.17
351,7,Horta-Guinardó,36,la Font d'en Fargues,TOTAL_D,40-45 dB,20.52,819.99,13.17
352,7,Horta-Guinardó,36,la Font d'en Fargues,TOTAL_D,45-50 dB,21.27,819.99,13.17
353,7,Horta-Guinardó,36,la Font d'en Fargues,TOTAL_D,50-55 dB,20.87,819.99,13.17
354,7,Horta-Guinardó,36,la Font d'en Fargues,TOTAL_D,55-60 dB,16.42,819.99,13.17
355,7,Horta-Guinardó,36,la Font d'en Fargues,TOTAL_D,60-65 dB,8.36,819.99,13.17
356,7,Horta-Guinardó,36,la Font d'en Fargues,TOTAL_D,65-70 dB,2.53,819.99,13.17
357,7,Horta-Guinardó,36,la Font d'en Fargues,TOTAL_D,70-75 dB,1.63,819.99,13.17
358,7,Horta-Guinardó,36,la Font d'en Fargues,TOTAL_D,75-80 dB,0.0,819.99,13.17
359,7,Horta-Guinardó,36,la Font d'en Fargues,TOTAL_D,>=80 dB,0.0,819.99,13.17
360,7,Horta-Guinardó,37,el Carmel,TOTAL_D,<40 dB,6.34,603.48,11.02
361,7,Horta-Guinardó,37,el Carmel,TOTAL_D,40-45 dB,29.29,603.48,11.02
362,7,Horta-Guinardó,37,el Carmel,TOTAL_D,45-50 dB,6.32,603.48,11.02
363,7,Horta-Guinardó,37,el Carmel,TOTAL_D,50-55 dB,10.56,603.48,11.02
364,7,Horta-Guinardó,37,el Carmel,TOTAL_D,55-60 dB,14.93,603.48,11.02
365,7,Horta-Guinardó,37,el Carmel,TOTAL_D,60-65 dB,14.91,603.48,11.02
366,7,Horta-Guinardó,37,el Carmel,TOTAL_D,65-70 dB,14.81,603.48,11.02
367,7,Horta-Guinardó,37,el Carmel,TOTAL_D,70-75 dB,2.84,603.48,11.02
368,7,Horta-Guinardó,37,el Carmel,TOTAL_D,75-80 dB,0.0,603.48,11.02
369,7,Horta-Guinardó,37,el Carmel,TOTAL_D,>=80 dB,0.0,603.48,11.02
370,7,Horta-Guinardó,38,la Teixonera,TOTAL_D,<40 dB,0.13,648.95,11.16
371,7,Horta-Guinardó,38,la Teixonera,TOTAL_D,40-45 dB,25.43,648.95,11.16
372,7,Horta-Guinardó,38,la Teixonera,TOTAL_D,45-50 dB,8.59,648.95,11.16
373,7,Horta-Guinardó,38,la Teixonera,TOTAL_D,50-55 dB,10.18,648.95,11.16
374,7,Horta-Guinardó,38,la Teixonera,TOTAL_D,55-60 dB,17.88,648.95,11.16
375,7,Horta-Guinardó,38,la Teixonera,TOTAL_D,60-65 dB,15.02,648.95,11.16
376,7,Horta-Guinardó,38,la Teixonera,TOTAL_D,65-70 dB,22.25,648.95,11.16
377,7,Horta-Guinardó,38,la Teixonera,TOTAL_D,70-75 dB,0.52,648.95,11.16
378,7,Horta-Guinardó,38,la Teixonera,TOTAL_D,75-80 dB,0.0,648.95,11.16
379,7,Horta-Guinardó,38,la Teixonera,TOTAL_D,>=80 dB,0.0,648.95,11.16
380,7,Horta-Guinardó,39,Sant Genís dels Agudells,TOTAL_D,<40 dB,5.74,672.3,9.48
381,7,Horta-Guinardó,39,Sant Genís dels Agudells,TOTAL_D,40-45 dB,13.56,672.3,9.48
382,7,Horta-Guinardó,39,Sant Genís dels Agudells,TOTAL_D,45-50 dB,20.41,672.3,9.48
383,7,Horta-Guinardó,39,Sant Genís dels Agudells,TOTAL_D,50-55 dB,26.83,672.3,9.48
384,7,Horta-Guinardó,39,Sant Genís dels Agudells,TOTAL_D,55-60 dB,18.07,672.3,9.48
385,7,Horta-Guinardó,39,Sant Genís dels Agudells,TOTAL_D,60-65 dB,12.74,672.3,9.48
386,7,Horta-Guinardó,39,Sant Genís dels Agudells,TOTAL_D,65-70 dB,2.58,672.3,9.48
387,7,Horta-Guinardó,39,Sant Genís dels Agudells,TOTAL_D,70-75 dB,0.06,672.3,9.48
388,7,Horta-Guinardó,39,Sant Genís dels Agudells,TOTAL_D,75-80 dB,0.01,672.3,9.48
389,7,Horta-Guinardó,39,Sant Genís dels Agudells,TOTAL_D,>=80 dB,0.0,672.3,9.48
390,7,Horta-Guinardó,40,Montbau,TOTAL_D,<40 dB,6.96,724.3,12.54
391,7,Horta-Guinardó,40,Montbau,TOTAL_D,40-45 dB,20.13,724.3,12.54
392,7,Horta-Guinardó,40,Montbau,TOTAL_D,45-50 dB,17.48,724.3,12.54
393,7,Horta-Guinardó,40,Montbau,TOTAL_D,50-55 dB,23.09,724.3,12.54
394,7,Horta-Guinardó,40,Montbau,TOTAL_D,55-60 dB,19.55,724.3,12.54
395,7,Horta-Guinardó,40,Montbau,TOTAL_D,60-65 dB,8.05,724.3,12.54
396,7,Horta-Guinardó,40,Montbau,TOTAL_D,65-70 dB,3.25,724.3,12.54
397,7,Horta-Guinardó,40,Montbau,TOTAL_D,70-75 dB,1.49,724.3,12.54
398,7,Horta-Guinardó,40,Montbau,TOTAL_D,75-80 dB,0.0,724.3,12.54
399,7,Horta-Guinardó,40,Montbau,TOTAL_D,>=80 dB,0.0,724.3,12.54
400,7,Horta-Guinardó,41,la Vall d'Hebron,TOTAL_D,<40 dB,0.0,826.61,12.04
401,7,Horta-Guinardó,41,la Vall d'Hebron,TOTAL_D,40-45 dB,0.45,826.61,12.04
402,7,Horta-Guinardó,41,la Vall d'Hebron,TOTAL_D,45-50 dB,8.25,826.61,12.04
403,7,Horta-Guinardó,41,la Vall d'Hebron,TOTAL_D,50-55 dB,30.87,826.61,12.04
404,7,Horta-Guinardó,41,la Vall d'Hebron,TOTAL_D,55-60 dB,30.6,826.61,12.04
405,7,Horta-Guinardó,41,la Vall d'Hebron,TOTAL_D,60-65 dB,19.82,826.61,12.04
406,7,Horta-Guinardó,41,la Vall d'Hebron,TOTAL_D,65-70 dB,5.47,826.61,12.04
407,7,Horta-Guinardó,41,la Vall d'Hebron,TOTAL_D,70-75 dB,1.5,826.61,12.04
408,7,Horta-Guinardó,41,la Vall d'Hebron,TOTAL_D,75-80 dB,3.04,826.61,12.04
409,7,Horta-Guinardó,41,la Vall d'Hebron,TOTAL_D,>=80 dB,0.0,826.61,12.04
410,7,Horta-Guinardó,42,la Clota,TOTAL_D,<40 dB,0.0,718.37,11.83
411,7,Horta-Guinardó,42,la Clota,TOTAL_D,40-45 dB,4.09,718.37,11.83
412,7,Horta-Guinardó,42,la Clota,TOTAL_D,45-50 dB,26.68,718.37,11.83
413,7,Horta-Guinardó,42,la Clota,TOTAL_D,50-55 dB,28.97,718.37,11.83
414,7,Horta-Guinardó,42,la Clota,TOTAL_D,55-60 dB,15.71,718.37,11.83
415,7,Horta-Guinardó,42,la Clota,TOTAL_D,60-65 dB,10.31,718.37,11.83
416,7,Horta-Guinardó,42,la Clota,TOTAL_D,65-70 dB,4.09,718.37,11.83
417,7,Horta-Guinardó,42,la Clota,TOTAL_D,70-75 dB,10.15,718.37,11.83
418,7,Horta-Guinardó,42,la Clota,TOTAL_D,75-80 dB,0.0,718.37,11.83
419,7,Horta-Guinardó,42,la Clota,TOTAL_D,>=80 dB,0.0,718.37,11.83
420,7,Horta-Guinardó,43,Horta,TOTAL_D,<40 dB,4.04,698.01,11.64
421,7,Horta-Guinardó,43,Horta,TOTAL_D,40-45 dB,22.94,698.01,11.64
422,7,Horta-Guinardó,43,Horta,TOTAL_D,45-50 dB,16.03,698.01,11.64
423,7,Horta-Guinardó,43,Horta,TOTAL_D,50-55 dB,14.94,698.01,11.64
424,7,Horta-Guinardó,43,Horta,TOTAL_D,55-60 dB,16.38,698.01,11.64
425,7,Horta-Guinardó,43,Horta,TOTAL_D,60-65 dB,15.84,698.01,11.64
426,7,Horta-Guinardó,43,Horta,TOTAL_D,65-70 dB,7.22,698.01,11.64
427,7,Horta-Guinardó,43,Horta,TOTAL_D,70-75 dB,2.59,698.01,11.64
428,7,Horta-Guinardó,43,Horta,TOTAL_D,75-80 dB,0.02,698.01,11.64
429,7,Horta-Guinardó,43,Horta,TOTAL_D,>=80 dB,0.0,698.01,11.64
430,8,Nou Barris,44,Vilapicina i la Torre Llobeta,TOTAL_D,<40 dB,0.16,715.24,11.35
431,8,Nou Barris,44,Vilapicina i la Torre Llobeta,TOTAL_D,40-45 dB,19.66,715.24,11.35
432,8,Nou Barris,44,Vilapicina i la Torre Llobeta,TOTAL_D,45-50 dB,16.43,715.24,11.35
433,8,Nou Barris,44,Vilapicina i la Torre Llobeta,TOTAL_D,50-55 dB,6.23,715.24,11.35
434,8,Nou Barris,44,Vilapicina i la Torre Llobeta,TOTAL_D,55-60 dB,12.96,715.24,11.35
435,8,Nou Barris,44,Vilapicina i la Torre Llobeta,TOTAL_D,60-65 dB,17.96,715.24,11.35
436,8,Nou Barris,44,Vilapicina i la Torre Llobeta,TOTAL_D,65-70 dB,18.17,715.24,11.35
437,8,Nou Barris,44,Vilapicina i la Torre Llobeta,TOTAL_D,70-75 dB,8.43,715.24,11.35
438,8,Nou Barris,44,Vilapicina i la Torre Llobeta,TOTAL_D,75-80 dB,0.0,715.24,11.35
439,8,Nou Barris,44,Vilapicina i la Torre Llobeta,TOTAL_D,>=80 dB,0.0,715.24,11.35
440,8,Nou Barris,45,Porta,TOTAL_D,<40 dB,0.75,662.2,10.76
441,8,Nou Barris,45,Porta,TOTAL_D,40-45 dB,21.02,662.2,10.76
442,8,Nou Barris,45,Porta,TOTAL_D,45-50 dB,10.46,662.2,10.76
443,8,Nou Barris,45,Porta,TOTAL_D,50-55 dB,12.03,662.2,10.76
444,8,Nou Barris,45,Porta,TOTAL_D,55-60 dB,23.89,662.2,10.76
445,8,Nou Barris,45,Porta,TOTAL_D,60-65 dB,17.24,662.2,10.76
446,8,Nou Barris,45,Porta,TOTAL_D,65-70 dB,12.13,662.2,10.76
447,8,Nou Barris,45,Porta,TOTAL_D,70-75 dB,2.48,662.2,10.76
448,8,Nou Barris,45,Porta,TOTAL_D,75-80 dB,0.0,662.2,10.76
449,8,Nou Barris,45,Porta,TOTAL_D,>=80 dB,0.0,662.2,10.76
450,8,Nou Barris,46,el Turó de la Peira,TOTAL_D,<40 dB,13.76,613.79,10.57
451,8,Nou Barris,46,el Turó de la Peira,TOTAL_D,40-45 dB,12.28,613.79,10.57
452,8,Nou Barris,46,el Turó de la Peira,TOTAL_D,45-50 dB,12.2,613.79,10.57
453,8,Nou Barris,46,el Turó de la Peira,TOTAL_D,50-55 dB,10.78,613.79,10.57
454,8,Nou Barris,46,el Turó de la Peira,TOTAL_D,55-60 dB,32.28,613.79,10.57
455,8,Nou Barris,46,el Turó de la Peira,TOTAL_D,60-65 dB,11.64,613.79,10.57
456,8,Nou Barris,46,el Turó de la Peira,TOTAL_D,65-70 dB,7.06,613.79,10.57
457,8,Nou Barris,46,el Turó de la Peira,TOTAL_D,70-75 dB,0.0,613.79,10.57
458,8,Nou Barris,46,el Turó de la Peira,TOTAL_D,75-80 dB,0.0,613.79,10.57
459,8,Nou Barris,46,el Turó de la Peira,TOTAL_D,>=80 dB,0.0,613.79,10.57
460,8,Nou Barris,47,Can Peguera,TOTAL_D,<40 dB,0.49,547.31,10.36
461,8,Nou Barris,47,Can Peguera,TOTAL_D,40-45 dB,4.79,547.31,10.36
462,8,Nou Barris,47,Can Peguera,TOTAL_D,45-50 dB,24.9,547.31,10.36
463,8,Nou Barris,47,Can Peguera,TOTAL_D,50-55 dB,35.38,547.31,10.36
464,8,Nou Barris,47,Can Peguera,TOTAL_D,55-60 dB,19.84,547.31,10.36
465,8,Nou Barris,47,Can Peguera,TOTAL_D,60-65 dB,11.11,547.31,10.36
466,8,Nou Barris,47,Can Peguera,TOTAL_D,65-70 dB,3.49,547.31,10.36
467,8,Nou Barris,47,Can Peguera,TOTAL_D,70-75 dB,0.0,547.31,10.36
468,8,Nou Barris,47,Can Peguera,TOTAL_D,75-80 dB,0.0,547.31,10.36
469,8,Nou Barris,47,Can Peguera,TOTAL_D,>=80 dB,0.0,547.31,10.36
470,8,Nou Barris,48,la Guineueta,TOTAL_D,<40 dB,1.05,646.4,9.34
471,8,Nou Barris,48,la Guineueta,TOTAL_D,40-45 dB,13.87,646.4,9.34
472,8,Nou Barris,48,la Guineueta,TOTAL_D,45-50 dB,19.6,646.4,9.34
473,8,Nou Barris,48,la Guineueta,TOTAL_D,50-55 dB,18.34,646.4,9.34
474,8,Nou Barris,48,la Guineueta,TOTAL_D,55-60 dB,15.3,646.4,9.34
475,8,Nou Barris,48,la Guineueta,TOTAL_D,60-65 dB,17.07,646.4,9.34
476,8,Nou Barris,48,la Guineueta,TOTAL_D,65-70 dB,14.25,646.4,9.34
477,8,Nou Barris,48,la Guineueta,TOTAL_D,70-75 dB,0.52,646.4,9.34
478,8,Nou Barris,48,la Guineueta,TOTAL_D,75-80 dB,0.0,646.4,9.34
479,8,Nou Barris,48,la Guineueta,TOTAL_D,>=80 dB,0.0,646.4,9.34
480,8,Nou Barris,49,Canyelles,TOTAL_D,<40 dB,0.85,681.19,8.62
481,8,Nou Barris,49,Canyelles,TOTAL_D,40-45 dB,11.18,681.19,8.62
482,8,Nou Barris,49,Canyelles,TOTAL_D,45-50 dB,22.79,681.19,8.62
483,8,Nou Barris,49,Canyelles,TOTAL_D,50-55 dB,34.66,681.19,8.62
484,8,Nou Barris,49,Canyelles,TOTAL_D,55-60 dB,20.38,681.19,8.62
485,8,Nou Barris,49,Canyelles,TOTAL_D,60-65 dB,9.31,681.19,8.62
486,8,Nou Barris,49,Canyelles,TOTAL_D,65-70 dB,0.83,681.19,8.62
487,8,Nou Barris,49,Canyelles,TOTAL_D,70-75 dB,0.0,681.19,8.62
488,8,Nou Barris,49,Canyelles,TOTAL_D,75-80 dB,0.0,681.19,8.62
489,8,Nou Barris,49,Canyelles,TOTAL_D,>=80 dB,0.0,681.19,8.62
490,8,Nou Barris,50,les Roquetes,TOTAL_D,<40 dB,8.74,534.0,10.15
491,8,Nou Barris,50,les Roquetes,TOTAL_D,40-45 dB,17.01,534.0,10.15
492,8,Nou Barris,50,les Roquetes,TOTAL_D,45-50 dB,10.36,534.0,10.15
493,8,Nou Barris,50,les Roquetes,TOTAL_D,50-55 dB,16.85,534.0,10.15
494,8,Nou Barris,50,les Roquetes,TOTAL_D,55-60 dB,30.76,534.0,10.15
495,8,Nou Barris,50,les Roquetes,TOTAL_D,60-65 dB,12.62,534.0,10.15
496,8,Nou Barris,50,les Roquetes,TOTAL_D,65-70 dB,2.93,534.0,10.15
497,8,Nou Barris,50,les Roquetes,TOTAL_D,70-75 dB,0.73,534.0,10.15
498,8,Nou Barris,50,les Roquetes,TOTAL_D,75-80 dB,0.0,534.0,10.15
499,8,Nou Barris,50,les Roquetes,TOTAL_D,>=80 dB,0.0,534.0,10.15
500,8,Nou Barris,51,Verdun,TOTAL_D,<40 dB,5.89,592.29,11.1
501,8,Nou Barris,51,Verdun,TOTAL_D,40-45 dB,21.22,592.29,11.1
502,8,Nou Barris,51,Verdun,TOTAL_D,45-50 dB,11.18,592.29,11.1
503,8,Nou Barris,51,Verdun,TOTAL_D,50-55 dB,16.15,592.29,11.1
504,8,Nou Barris,51,Verdun,TOTAL_D,55-60 dB,24.46,592.29,11.1
505,8,Nou Barris,51,Verdun,TOTAL_D,60-65 dB,11.3,592.29,11.1
506,8,Nou Barris,51,Verdun,TOTAL_D,65-70 dB,8.94,592.29,11.1
507,8,Nou Barris,51,Verdun,TOTAL_D,70-75 dB,0.86,592.29,11.1
508,8,Nou Barris,51,Verdun,TOTAL_D,75-80 dB,0.0,592.29,11.1
509,8,Nou Barris,51,Verdun,TOTAL_D,>=80 dB,0.0,592.29,11.1
510,8,Nou Barris,52,la Prosperitat,TOTAL_D,<40 dB,2.11,627.26,11.27
511,8,Nou Barris,52,la Prosperitat,TOTAL_D,40-45 dB,25.96,627.26,11.27
512,8,Nou Barris,52,la Prosperitat,TOTAL_D,45-50 dB,8.72,627.26,11.27
513,8,Nou Barris,52,la Prosperitat,TOTAL_D,50-55 dB,10.52,627.26,11.27
514,8,Nou Barris,52,la Prosperitat,TOTAL_D,55-60 dB,26.02,627.26,11.27
515,8,Nou Barris,52,la Prosperitat,TOTAL_D,60-65 dB,15.72,627.26,11.27
516,8,Nou Barris,52,la Prosperitat,TOTAL_D,65-70 dB,8.78,627.26,11.27
517,8,Nou Barris,52,la Prosperitat,TOTAL_D,70-75 dB,1.99,627.26,11.27
518,8,Nou Barris,52,la Prosperitat,TOTAL_D,75-80 dB,0.18,627.26,11.27
519,8,Nou Barris,52,la Prosperitat,TOTAL_D,>=80 dB,0.0,627.26,11.27
520,8,Nou Barris,53,la Trinitat Nova,TOTAL_D,<40 dB,0.23,540.91,10.6
521,8,Nou Barris,53,la Trinitat Nova,TOTAL_D,40-45 dB,8.97,540.91,10.6
522,8,Nou Barris,53,la Trinitat Nova,TOTAL_D,45-50 dB,17.99,540.91,10.6
523,8,Nou Barris,53,la Trinitat Nova,TOTAL_D,50-55 dB,18.49,540.91,10.6
524,8,Nou Barris,53,la Trinitat Nova,TOTAL_D,55-60 dB,17.77,540.91,10.6
525,8,Nou Barris,53,la Trinitat Nova,TOTAL_D,60-65 dB,20.56,540.91,10.6
526,8,Nou Barris,53,la Trinitat Nova,TOTAL_D,65-70 dB,9.72,540.91,10.6
527,8,Nou Barris,53,la Trinitat Nova,TOTAL_D,70-75 dB,5.69,540.91,10.6
528,8,Nou Barris,53,la Trinitat Nova,TOTAL_D,75-80 dB,0.58,540.91,10.6
